run,type,time_ns
25828,random,295739
25829,fixed,294800
25829,random,294898
25830,fixed,296115
25830,random,295408
25831,fixed,294467
25831,random,302370
25832,fixed,303756
25832,random,298997
25833,fixed,294737
25833,random,297519
25834,fixed,295119
25834,random,294612
25835,fixed,297202
25835,random,294673
25836,fixed,295307
25836,random,295130
25837,fixed,296085
25837,random,294799
25838,fixed,294566
25838,random,298909
25839,fixed,294322
25839,random,294467
25840,fixed,297787
25840,random,295388
25841,fixed,295242
25841,random,294172
25842,fixed,296156
25842,random,295039
25843,fixed,295102
25843,random,296216
25844,fixed,294732
25844,random,295373
25845,fixed,295228
25845,random,295086
25846,fixed,295069
25846,random,294801
25847,fixed,295874
25847,random,295471
25848,fixed,294187
25848,random,400701
25849,fixed,294929
25849,random,293932
25850,fixed,296095
25850,random,295048
25851,fixed,294575
25851,random,295487
25852,fixed,296282
25852,random,294764
25853,fixed,295075
25853,random,296258
25854,fixed,294699
25854,random,295351
25855,fixed,294523
25855,random,296602
25856,fixed,294877
25856,random,295009
25857,fixed,296298
25857,random,294990
25858,fixed,293920
25858,random,296175
25859,fixed,294974
25859,random,294971
25860,fixed,294963
25860,random,296420
25861,fixed,299776
25861,random,295343
25862,fixed,296648
25862,random,294647
25863,fixed,294800
25863,random,296426
25864,fixed,294232
25864,random,294792
25865,fixed,294550
25865,random,296186
25866,fixed,294806
25866,random,295249
25867,fixed,297092
25867,random,294387
25868,fixed,294552
25868,random,295288
25869,fixed,295923
25869,random,294649
25870,fixed,294975
25870,random,295549
25871,fixed,294152
25871,random,294628
25872,fixed,296307
25872,random,294755
25873,fixed,294507
25873,random,295085
25874,fixed,296187
25874,random,294981
25875,fixed,294694
25875,random,296571
25876,fixed,294238
25876,random,295041
25877,fixed,294824
25877,random,295568
25878,fixed,294387
25878,random,294987
25879,fixed,296047
25879,random,295828
25880,fixed,294495
25880,random,296857
25881,fixed,294719
25881,random,294576
25882,fixed,294577
25882,random,296480
25883,fixed,294886
25883,random,294904
25884,fixed,295731
25884,random,294762
25885,fixed,294644
25885,random,296530
25886,fixed,294400
25886,random,294978
25887,fixed,295013
25887,random,296320
25888,fixed,294742
25888,random,295194
25889,fixed,296349
25889,random,295317
25890,fixed,306706
25890,random,294898
25891,fixed,295677
25891,random,295519
25892,fixed,294491
25892,random,296313
25893,fixed,295097
25893,random,295199
25894,fixed,295980
25894,random,295076
25895,fixed,294300
25895,random,295276
25896,fixed,295550
25896,random,294575
25897,fixed,294820
25897,random,296860
25898,fixed,294134
25898,random,295433
25899,fixed,295902
25899,random,294629
25900,fixed,294428
25900,random,295414
25901,fixed,295535
25901,random,294929
25902,fixed,294727
25902,random,296075
25903,fixed,293992
25903,random,294502
25904,fixed,294588
25904,random,295917
25905,fixed,295191
25905,random,294771
25906,fixed,295973
25906,random,294891
25907,fixed,294606
25907,random,295742
25908,fixed,294870
25908,random,294595
25909,fixed,294851
25909,random,295558
25910,fixed,294745
25910,random,294886
25911,fixed,295827
25911,random,295206
25912,fixed,294606
25912,random,295226
25913,fixed,295895
25913,random,295000
25914,fixed,294167
25914,random,296165
25915,fixed,293852
25915,random,295051
25916,fixed,295899
25916,random,294361
25917,fixed,298999
25917,random,294719
25918,fixed,296642
25918,random,294334
25919,fixed,295256
25919,random,307405
25920,fixed,339586
25920,random,388670
25921,fixed,346402
25921,random,296741
25922,fixed,294596
25922,random,299873
25923,fixed,295007
25923,random,295229
25924,fixed,294594
25924,random,298004
25925,fixed,295028
25925,random,294744
25926,fixed,296536
25926,random,294760
25927,fixed,294996
25927,random,296361
25928,fixed,294054
25928,random,294341
25929,fixed,294498
25929,random,297892
25930,fixed,294731
25930,random,294485
25931,fixed,296045
25931,random,294886
25932,fixed,294641
25932,random,296750
25933,fixed,294701
25933,random,295395
25934,fixed,294093
25934,random,296521
25935,fixed,294815
25935,random,295268
25936,fixed,295884
25936,random,295065
25937,fixed,294601
25937,random,294286
25938,fixed,295717
25938,random,295343
25939,fixed,294908
25939,random,296207
25940,fixed,294735
25940,random,295062
25941,fixed,296240
25941,random,295303
25942,fixed,294411
25942,random,295326
25943,fixed,296357
25943,random,295475
25944,fixed,294679
25944,random,296351
25945,fixed,295099
25945,random,301032
25946,fixed,294673
25946,random,297696
25947,fixed,294691
25947,random,295050
25948,fixed,295929
25948,random,295810
25949,fixed,294204
25949,random,296362
25950,fixed,293890
25950,random,295375
25951,fixed,294684
25951,random,296709
25952,fixed,294822
25952,random,294807
25953,fixed,296334
25953,random,294744
25954,fixed,294782
25954,random,296453
25955,fixed,294796
25955,random,295808
25956,fixed,294896
25956,random,296424
25957,fixed,294361
25957,random,295007
25958,fixed,295807
25958,random,300571
25959,fixed,294510
25959,random,295332
25960,fixed,296346
25960,random,294832
25961,fixed,294534
25961,random,296223
25962,fixed,294485
25962,random,294722
25963,fixed,296042
25963,random,294814
25964,fixed,294724
25964,random,295177
25965,fixed,295419
25965,random,294854
25966,fixed,294466
25966,random,296284
25967,fixed,294249
25967,random,295141
25968,fixed,294392
25968,random,295603
25969,fixed,294842
25969,random,294349
25970,fixed,295911
25970,random,294859
25971,fixed,294836
25971,random,295694
25972,fixed,295041
25972,random,299481
25973,fixed,294689
25973,random,296174
25974,fixed,295182
25974,random,295251
25975,fixed,295617
25975,random,294445
25976,fixed,294665
25976,random,296721
25977,fixed,294765
25977,random,294964
25978,fixed,295250
25978,random,296083
25979,fixed,294920
25979,random,295670
25980,fixed,296157
25980,random,294719
25981,fixed,294749
25981,random,294447
25982,fixed,295807
25982,random,294824
25983,fixed,294699
25983,random,296398
25984,fixed,294882
25984,random,295880
25985,fixed,307141
25985,random,297480
25986,fixed,294776
25986,random,295034
25987,fixed,296386
25987,random,295403
25988,fixed,294857
25988,random,296874
25989,fixed,294983
25989,random,295365
25990,fixed,296181
25990,random,294717
25991,fixed,295142
25991,random,295290
25992,fixed,296190
25992,random,295498
25993,fixed,294948
25993,random,295807
25994,fixed,294179
25994,random,295060
25995,fixed,294672
25995,random,295509
25996,fixed,295019
25996,random,294490
25997,fixed,295741
25997,random,294834
25998,fixed,294892
25998,random,296386
25999,fixed,294518
25999,random,294967
26000,fixed,295083
26000,random,296050
26001,fixed,295186
26001,random,309207
26002,fixed,328233
26002,random,295359
26003,fixed,294500
26003,random,296695
26004,fixed,295024
26004,random,295018
26005,fixed,294871
26005,random,295601
26006,fixed,294483
26006,random,295180
26007,fixed,295967
26007,random,295400
26008,fixed,294651
26008,random,296254
26009,fixed,295124
26009,random,294721
26010,fixed,294892
26010,random,295816
26011,fixed,294872
26011,random,295565
26012,fixed,296031
26012,random,295146
26013,fixed,295619
26013,random,294692
26014,fixed,295567
26014,random,295175
26015,fixed,294531
26015,random,296196
26016,fixed,294098
26016,random,295296
26017,fixed,296528
26017,random,294750
26018,fixed,294530
26018,random,294909
26019,fixed,296046
26019,random,295307
26020,fixed,294556
26020,random,296538
26021,fixed,294735
26021,random,294603
26022,fixed,294897
26022,random,295711
26023,fixed,295038
26023,random,294565
26024,fixed,322659
26024,random,368836
26025,fixed,338370
26025,random,357113
26026,fixed,296959
26026,random,295484
26027,fixed,314001
26027,random,403881
26028,fixed,297265
26028,random,326253
26029,fixed,295523
26029,random,315097
26030,fixed,305644
26030,random,317451
26031,fixed,326966
26031,random,307937
26032,fixed,295522
26032,random,295103
26033,fixed,295009
26033,random,300999
26034,fixed,294131
26034,random,391027
26035,fixed,468288
26035,random,327594
26036,fixed,309937
26036,random,363823
26037,fixed,372534
26037,random,333104
26038,fixed,303269
26038,random,296296
26039,fixed,298816
26039,random,299287
26040,fixed,302171
26040,random,295619
26041,fixed,298523
26041,random,295328
26042,fixed,294449
26042,random,301997
26043,fixed,300785
26043,random,295181
26044,fixed,294741
26044,random,299395
26045,fixed,295319
26045,random,295096
26046,fixed,297998
26046,random,295238
26047,fixed,294772
26047,random,298652
26048,fixed,294713
26048,random,294891
26049,fixed,298362
26049,random,297846
26050,fixed,294448
26050,random,295314
26051,fixed,297354
26051,random,295812
26052,fixed,294405
26052,random,299140
26053,fixed,294937
26053,random,294758
26054,fixed,294468
26054,random,311144
26055,fixed,295423
26055,random,303616
26056,fixed,310077
26056,random,295278
26057,fixed,294421
26057,random,299436
26058,fixed,294351
26058,random,295262
26059,fixed,294601
26059,random,297041
26060,fixed,294475
26060,random,294994
26061,fixed,296478
26061,random,295233
26062,fixed,295102
26062,random,295135
26063,fixed,300056
26063,random,294935
26064,fixed,295085
26064,random,299732
26065,fixed,294330
26065,random,294803
26066,fixed,298329
26066,random,294783
26067,fixed,294297
26067,random,295008
26068,fixed,296282
26068,random,294383
26069,fixed,295130
26069,random,309377
26070,fixed,295147
26070,random,294945
26071,fixed,297633
26071,random,294654
26072,fixed,294949
26072,random,295097
26073,fixed,295510
26073,random,294944
26074,fixed,294753
26074,random,296629
26075,fixed,294881
26075,random,294984
26076,fixed,294929
26076,random,295974
26077,fixed,294317
26077,random,295030
26078,fixed,295874
26078,random,294822
26079,fixed,294656
26079,random,296911
26080,fixed,294421
26080,random,294506
26081,fixed,294405
26081,random,296642
26082,fixed,294311
26082,random,295428
26083,fixed,296153
26083,random,294798
26084,fixed,294591
26084,random,294433
26085,fixed,296666
26085,random,294564
26086,fixed,294959
26086,random,296180
26087,fixed,294987
26087,random,294676
26088,fixed,296252
26088,random,294461
26089,fixed,294924
26089,random,294731
26090,fixed,296131
26090,random,294729
26091,fixed,295033
26091,random,296154
26092,fixed,294482
26092,random,294823
26093,fixed,296275
26093,random,295033
26094,fixed,295093
26094,random,294873
26095,fixed,295625
26095,random,295400
26096,fixed,294704
26096,random,296591
26097,fixed,294982
26097,random,294786
26098,fixed,294969
26098,random,295513
26099,fixed,294642
26099,random,295236
26100,fixed,295623
26100,random,295238
26101,fixed,294892
26101,random,296426
26102,fixed,294609
26102,random,294827
26103,fixed,294871
26103,random,296166
26104,fixed,294861
26104,random,294932
26105,fixed,328290
26105,random,294694
26106,fixed,294890
26106,random,296206
26107,fixed,294659
26107,random,295692
26108,fixed,293977
26108,random,296015
26109,fixed,294542
26109,random,294701
26110,fixed,295879
26110,random,294951
26111,fixed,294712
26111,random,295122
26112,fixed,296230
26112,random,301645
26113,fixed,294617
26113,random,301078
26114,fixed,302743
26114,random,295669
26115,fixed,298392
26115,random,295115
26116,fixed,295037
26116,random,294952
26117,fixed,296772
26117,random,294427
26118,fixed,294946
26118,random,295881
26119,fixed,294635
26119,random,295351
26120,fixed,295562
26120,random,295495
26121,fixed,294593
26121,random,295641
26122,fixed,295804
26122,random,294633
26123,fixed,294606
26123,random,296883
26124,fixed,294580
26124,random,295000
26125,fixed,295129
26125,random,296491
26126,fixed,294957
26126,random,295063
26127,fixed,297047
26127,random,295896
26128,fixed,294323
26128,random,295885
26129,fixed,294791
26129,random,295198
26130,fixed,295138
26130,random,296203
26131,fixed,294543
26131,random,295011
26132,fixed,296124
26132,random,295075
26133,fixed,294404
26133,random,296660
26134,fixed,294809
26134,random,294827
26135,fixed,294316
26135,random,296155
26136,fixed,294370
26136,random,294248
26137,fixed,296122
26137,random,295314
26138,fixed,294830
26138,random,294833
26139,fixed,295540
26139,random,294662
26140,fixed,294477
26140,random,296896
26141,fixed,295111
26141,random,294371
26142,fixed,295973
26142,random,294922
26143,fixed,293832
26143,random,294814
26144,fixed,295694
26144,random,294861
26145,fixed,294512
26145,random,295770
26146,fixed,294413
26146,random,294469
26147,fixed,294299
26147,random,295659
26148,fixed,294794
26148,random,294663
26149,fixed,296320
26149,random,294572
26150,fixed,294685
26150,random,295735
26151,fixed,294053
26151,random,295280
26152,fixed,294992
26152,random,295481
26153,fixed,294997
26153,random,294317
26154,fixed,296169
26154,random,295001
26155,fixed,294808
26155,random,296203
26156,fixed,294883
26156,random,303375
26157,fixed,337973
26157,random,393494
26158,fixed,342879
26158,random,350874
26159,fixed,296418
26159,random,295197
26160,fixed,294327
26160,random,297585
26161,fixed,294870
26161,random,295986
26162,fixed,297074
26162,random,294683
26163,fixed,294958
26163,random,295069
26164,fixed,297355
26164,random,295215
26165,fixed,295098
26165,random,298329
26166,fixed,294564
26166,random,294815
26167,fixed,296699
26167,random,294691
26168,fixed,294168
26168,random,295082
26169,fixed,301045
26169,random,295089
26170,fixed,294428
26170,random,296375
26171,fixed,295010
26171,random,294832
26172,fixed,296275
26172,random,294255
26173,fixed,294597
26173,random,294587
26174,fixed,295754
26174,random,295243
26175,fixed,294470
26175,random,296277
26176,fixed,294913
26176,random,294832
26177,fixed,294299
26177,random,295603
26178,fixed,295073
26178,random,294963
26179,fixed,295979
26179,random,295077
26180,fixed,294802
26180,random,295826
26181,fixed,294443
26181,random,294624
26182,fixed,294408
26182,random,296023
26183,fixed,294967
26183,random,295214
26184,fixed,296165
26184,random,295466
26185,fixed,294689
26185,random,294757
26186,fixed,298468
26186,random,295157
26187,fixed,294820
26187,random,298017
26188,fixed,294206
26188,random,294981
26189,fixed,299571
26189,random,295484
26190,fixed,294538
26190,random,294837
26191,fixed,297105
26191,random,295823
26192,fixed,299482
26192,random,296476
26193,fixed,295153
26193,random,294338
26194,fixed,295764
26194,random,294552
26195,fixed,294564
26195,random,295241
26196,fixed,296616
26196,random,295098
26197,fixed,294888
26197,random,296240
26198,fixed,295010
26198,random,294685
26199,fixed,294204
26199,random,298270
26200,fixed,295148
26200,random,295745
26201,fixed,296070
26201,random,295491
26202,fixed,299115
26202,random,297339
26203,fixed,294275
26203,random,295548
26204,fixed,295273
26204,random,296316
26205,fixed,294681
